,Vessel Name,Vessel,Country,Line Item,Amount,Business Date Local,Line Order
8673,Kimmy’s,LDN-297-01,GB,Repairs & Maintenance,0.0,2024-04-17,L1-12-02-08
8674,Kimmy’s,LDN-297-01,GB,Electricity,42.10888849545832,2024-04-17,L1-12-02-01
8675,Kimmy’s,LDN-297-01,GB,Grey Water,0.0,2024-04-17,L1-12-02-05
8676,Kimmy’s,LDN-297-01,GB,Fresh Water,0.0,2024-04-17,L1-12-02-03
8677,Kimmy’s,LDN-297-01,GB,Internet Services,4.210888849545832,2024-04-17,L1-12-02-07
8678,Kimmy’s,LDN-297-01,GB,"Fuel, Natural Gas & Propane",23.159888672502074,2024-04-17,L1-12-02-04
8679,Kimmy’s,LDN-297-01,GB,Business Rate,0.0,2024-04-17,
8680,Kimmy’s,LDN-297-01,GB,IMS Software,0.0,2024-04-17,
8681,Kimmy’s,LDN-297-01,GB,Waste Management,15.580288743319578,2024-04-17,L2-01-03-03
8682,Kimmy’s,LDN-297-01,GB,Pest Control,0.0,2024-04-17,L2-01-03-01
8683,Kimmy’s,LDN-297-01,GB,Portable Toilets,0.0,2024-04-17,L2-01-03-02
8684,Kimmy’s,LDN-297-01,GB,Security Expenses,0.0,2024-04-17,
8685,Kimmy’s,LDN-297-01,GB,Fire/Safety,10.73776656634187,2024-04-17,L1-12-02-02
8686,Kimmy’s,LDN-297-01,GB,Other,0.0,2024-04-17,
8687,La Perla,MIA-007-02,US,Rent,82.1917808219178,2024-04-17,L1-10-02
8688,La Perla,MIA-007-02,US,Marketing Expense,0.0,2024-04-17,
8689,La Perla,MIA-007-02,US,Insurance Expense,8.219178082191782,2024-04-17,L1-12-02-06
8690,La Perla,MIA-007-02,US,Repairs & Maintenance,0.0,2024-04-17,L1-12-02-08
8691,La Perla,MIA-007-02,US,Electricity,20.21917808219178,2024-04-17,L1-12-02-01
8692,La Perla,MIA-007-02,US,Grey Water,18.904109589041095,2024-04-17,L1-12-02-05
8693,La Perla,MIA-007-02,US,Fresh Water,3.287671232876712,2024-04-17,L1-12-02-03
8694,La Perla,MIA-007-02,US,Internet Services,2.958904109589041,2024-04-17,L1-12-02-07
8695,La Perla,MIA-007-02,US,"Fuel, Natural Gas & Propane",26.301369863013697,2024-04-17,L1-12-02-04
8696,La Perla,MIA-007-02,US,Business Rate,0.0,2024-04-17,
8697,La Perla,MIA-007-02,US,IMS Software,0.0,2024-04-17,
8698,La Perla,MIA-007-02,US,Waste Management,6.575342465753424,2024-04-17,L2-01-03-03
8699,La Perla,MIA-007-02,US,Pest Control,4.931506849315069,2024-04-17,L2-01-03-01
8700,La Perla,MIA-007-02,US,Portable Toilets,8.219178082191782,2024-04-17,L2-01-03-02
8701,La Perla,MIA-007-02,US,Security Expenses,0.0,2024-04-17,
8702,La Perla,MIA-007-02,US,Fire/Safety,3.1232876712328768,2024-04-17,L1-12-02-02
8703,La Perla,MIA-007-02,US,Other,0.0,2024-04-17,
8704,Mamta's Kitchen 2,LDN-029-02,GB,Rent,105.27222123864578,2024-04-17,L1-10-02
8705,Mamta's Kitchen 2,LDN-029-02,GB,Marketing Expense,0.0,2024-04-17,
8706,Mamta's Kitchen 2,LDN-029-02,GB,Insurance Expense,0.8421777699091663,2024-04-17,L1-12-02-06
8707,Mamta's Kitchen 2,LDN-029-02,GB,Repairs & Maintenance,0.0,2024-04-17,L1-12-02-08
8708,Mamta's Kitchen 2,LDN-029-02,GB,Electricity,42.10888849545832,2024-04-17,L1-12-02-01
8709,Mamta's Kitchen 2,LDN-029-02,GB,Grey Water,0.0,2024-04-17,L1-12-02-05
8710,Mamta's Kitchen 2,LDN-029-02,GB,Fresh Water,0.0,2024-04-17,L1-12-02-03
8711,Mamta's Kitchen 2,LDN-029-02,GB,Internet Services,4.210888849545832,2024-04-17,L1-12-02-07
8712,Mamta's Kitchen 2,LDN-029-02,GB,"Fuel, Natural Gas & Propane",23.159888672502074,2024-04-17,L1-12-02-04
8713,Mamta's Kitchen 2,LDN-029-02,GB,Business Rate,0.0,2024-04-17,
8714,Mamta's Kitchen 2,LDN-029-02,GB,IMS Software,0.0,2024-04-17,
8715,Mamta's Kitchen 2,LDN-029-02,GB,Waste Management,15.580288743319578,2024-04-17,L2-01-03-03
8716,Mamta's Kitchen 2,LDN-029-02,GB,Pest Control,4.126671072554915,2024-04-17,L2-01-03-01
8717,Mamta's Kitchen 2,LDN-029-02,GB,Portable Toilets,0.0,2024-04-17,L2-01-03-02
8718,Mamta's Kitchen 2,LDN-029-02,GB,Security Expenses,0.0,2024-04-17,
8719,Mamta's Kitchen 2,LDN-029-02,GB,Fire/Safety,10.73776656634187,2024-04-17,L1-12-02-02
8720,Mamta's Kitchen 2,LDN-029-02,GB,Other,0.0,2024-04-17,
8721,Mamtas Kitchen Ltd,LDN-029-01,GB,Rent,105.27222123864578,2024-04-17,L1-10-02
8722,Mamtas Kitchen Ltd,LDN-029-01,GB,Marketing Expense,0.0,2024-04-17,
8723,Mamtas Kitchen Ltd,LDN-029-01,GB,Insurance Expense,0.8421777699091663,2024-04-17,L1-12-02-06
8724,Mamtas Kitchen Ltd,LDN-029-01,GB,Repairs & Maintenance,0.0,2024-04-17,L1-12-02-08
8725,Mamtas Kitchen Ltd,LDN-029-01,GB,Electricity,47.08531693785158,2024-04-17,L1-12-02-01
8726,Mamtas Kitchen Ltd,LDN-029-01,GB,Grey Water,0.0,2024-04-17,L1-12-02-05
8727,Mamtas Kitchen Ltd,LDN-029-01,GB,Fresh Water,0.0,2024-04-17,L1-12-02-03
8728,Mamtas Kitchen Ltd,LDN-029-01,GB,Internet Services,4.210888849545832,2024-04-17,L1-12-02-07
8729,Mamtas Kitchen Ltd,LDN-029-01,GB,"Fuel, Natural Gas & Propane",23.159888672502074,2024-04-17,L1-12-02-04
8730,Mamtas Kitchen Ltd,LDN-029-01,GB,Business Rate,0.0,2024-04-17,
8731,Mamtas Kitchen Ltd,LDN-029-01,GB,IMS Software,0.0,2024-04-17,
8732,Mamtas Kitchen Ltd,LDN-029-01,GB,Waste Management,27.53921307602974,2024-04-17,L2-01-03-03
8733,Mamtas Kitchen Ltd,LDN-029-01,GB,Pest Control,4.126671072554915,2024-04-17,L2-01-03-01
8734,Mamtas Kitchen Ltd,LDN-029-01,GB,Portable Toilets,0.0,2024-04-17,L2-01-03-02
8735,Mamtas Kitchen Ltd,LDN-029-01,GB,Security Expenses,0.0,2024-04-17,
8736,Mamtas Kitchen Ltd,LDN-029-01,GB,Fire/Safety,10.73776656634187,2024-04-17,L1-12-02-02
8737,Mamtas Kitchen Ltd,LDN-029-01,GB,Other,0.0,2024-04-17,
8738,N&R Ltd,LDN-261-01,GB,Rent,105.27222123864578,2024-04-17,L1-10-02
8739,N&R Ltd,LDN-261-01,GB,Marketing Expense,0.0,2024-04-17,
8740,N&R Ltd,LDN-261-01,GB,Insurance Expense,0.8421777699091663,2024-04-17,L1-12-02-06
8741,N&R Ltd,LDN-261-01,GB,Repairs & Maintenance,0.0,2024-04-17,L1-12-02-08
8742,N&R Ltd,LDN-261-01,GB,Electricity,75.79599929182497,2024-04-17,L1-12-02-01
8743,N&R Ltd,LDN-261-01,GB,Grey Water,0.0,2024-04-17,L1-12-02-05
8744,N&R Ltd,LDN-261-01,GB,Fresh Water,0.0,2024-04-17,L1-12-02-03
8745,N&R Ltd,LDN-261-01,GB,Internet Services,4.210888849545832,2024-04-17,L1-12-02-07
8746,N&R Ltd,LDN-261-01,GB,"Fuel, Natural Gas & Propane",23.159888672502074,2024-04-17,L1-12-02-04
8747,N&R Ltd,LDN-261-01,GB,Business Rate,0.0,2024-04-17,
8748,N&R Ltd,LDN-261-01,GB,IMS Software,0.0,2024-04-17,
8749,N&R Ltd,LDN-261-01,GB,Waste Management,15.580288743319578,2024-04-17,L2-01-03-03
8750,N&R Ltd,LDN-261-01,GB,Pest Control,4.126671072554915,2024-04-17,L2-01-03-01
8751,N&R Ltd,LDN-261-01,GB,Portable Toilets,0.0,2024-04-17,L2-01-03-02
8752,N&R Ltd,LDN-261-01,GB,Security Expenses,0.0,2024-04-17,
8753,N&R Ltd,LDN-261-01,GB,Fire/Safety,10.73776656634187,2024-04-17,L1-12-02-02
8754,N&R Ltd,LDN-261-01,GB,Other,0.0,2024-04-17,
8755,NLAA,MIA-028-01,US,Rent,82.1917808219178,2024-04-17,L1-10-02
8756,NLAA,MIA-028-01,US,Marketing Expense,0.0,2024-04-17,
8757,NLAA,MIA-028-01,US,Insurance Expense,8.219178082191782,2024-04-17,L1-12-02-06
8758,NLAA,MIA-028-01,US,Repairs & Maintenance,0.0,2024-04-17,L1-12-02-08
8759,NLAA,MIA-028-01,US,Electricity,20.21917808219178,2024-04-17,L1-12-02-01
8760,NLAA,MIA-028-01,US,Grey Water,18.904109589041095,2024-04-17,L1-12-02-05
8761,NLAA,MIA-028-01,US,Fresh Water,3.287671232876712,2024-04-17,L1-12-02-03
8762,NLAA,MIA-028-01,US,Internet Services,2.958904109589041,2024-04-17,L1-12-02-07
8763,NLAA,MIA-028-01,US,"Fuel, Natural Gas & Propane",26.301369863013697,2024-04-17,L1-12-02-04
8764,NLAA,MIA-028-01,US,Business Rate,0.0,2024-04-17,
8765,NLAA,MIA-028-01,US,IMS Software,0.0,2024-04-17,
8766,NLAA,MIA-028-01,US,Waste Management,6.575342465753424,2024-04-17,L2-01-03-03
8767,NLAA,MIA-028-01,US,Pest Control,4.931506849315069,2024-04-17,L2-01-03-01
8768,NLAA,MIA-028-01,US,Portable Toilets,8.219178082191782,2024-04-17,L2-01-03-02
8769,NLAA,MIA-028-01,US,Security Expenses,0.0,2024-04-17,
8770,NLAA,MIA-028-01,US,Fire/Safety,3.1232876712328768,2024-04-17,L1-12-02-02
8771,NLAA,MIA-028-01,US,Other,0.0,2024-04-17,
8772,PNK International,BIR-002-01,GB,Rent,105.27222123864578,2024-04-17,L1-10-02
8773,PNK International,BIR-002-01,GB,Marketing Expense,0.0,2024-04-17,
8774,PNK International,BIR-002-01,GB,Insurance Expense,0.8421777699091663,2024-04-17,L1-12-02-06
8775,PNK International,BIR-002-01,GB,Repairs & Maintenance,0.0,2024-04-17,L1-12-02-08
8776,PNK International,BIR-002-01,GB,Electricity,42.10888849545832,2024-04-17,L1-12-02-01
8777,PNK International,BIR-002-01,GB,Grey Water,0.0,2024-04-17,L1-12-02-05
8778,PNK International,BIR-002-01,GB,Fresh Water,0.0,2024-04-17,L1-12-02-03
8779,PNK International,BIR-002-01,GB,Internet Services,4.210888849545832,2024-04-17,L1-12-02-07
8780,PNK International,BIR-002-01,GB,"Fuel, Natural Gas & Propane",15.99042931726534,2024-04-17,L1-12-02-04
8781,PNK International,BIR-002-01,GB,Business Rate,0.0,2024-04-17,
8782,PNK International,BIR-002-01,GB,IMS Software,0.0,2024-04-17,
8783,PNK International,BIR-002-01,GB,Waste Management,15.580288743319578,2024-04-17,L2-01-03-03
8784,PNK International,BIR-002-01,GB,Pest Control,4.126671072554915,2024-04-17,L2-01-03-01
8785,PNK International,BIR-002-01,GB,Portable Toilets,0.0,2024-04-17,L2-01-03-02
8786,PNK International,BIR-002-01,GB,Security Expenses,0.0,2024-04-17,
8787,PNK International,BIR-002-01,GB,Fire/Safety,10.73776656634187,2024-04-17,L1-12-02-02
8788,PNK International,BIR-002-01,GB,Other,0.0,2024-04-17,
8789,Pinky,GBY-001-01,US,Rent,82.1917808219178,2024-04-17,L1-10-02
8790,Pinky,GBY-001-01,US,Marketing Expense,0.0,2024-04-17,
8791,Pinky,GBY-001-01,US,Insurance Expense,8.219178082191782,2024-04-17,L1-12-02-06
8792,Pinky,GBY-001-01,US,Repairs & Maintenance,0.0,2024-04-17,L1-12-02-08
8793,Pinky,GBY-001-01,US,Electricity,20.21917808219178,2024-04-17,L1-12-02-01
8794,Pinky,GBY-001-01,US,Grey Water,18.904109589041095,2024-04-17,L1-12-02-05
8795,Pinky,GBY-001-01,US,Fresh Water,3.287671232876712,2024-04-17,L1-12-02-03
8796,Pinky,GBY-001-01,US,Internet Services,2.958904109589041,2024-04-17,L1-12-02-07
8797,Pinky,GBY-001-01,US,"Fuel, Natural Gas & Propane",9.716383561643838,2024-04-17,L1-12-02-04
8798,Pinky,GBY-001-01,US,Business Rate,0.0,2024-04-17,
8799,Pinky,GBY-001-01,US,IMS Software,0.0,2024-04-17,
8800,Pinky,GBY-001-01,US,Waste Management,5.515726027397261,2024-04-17,L2-01-03-03
8801,Pinky,GBY-001-01,US,Pest Control,4.931506849315069,2024-04-17,L2-01-03-01
8802,Pinky,GBY-001-01,US,Portable Toilets,8.219178082191782,2024-04-17,L2-01-03-02
8803,Pinky,GBY-001-01,US,Security Expenses,0.0,2024-04-17,
8804,Pinky,GBY-001-01,US,Fire/Safety,3.1232876712328768,2024-04-17,L1-12-02-02
8805,Pinky,GBY-001-01,US,Other,0.0,2024-04-17,
8806,Preston,OTT-006-01,CA,Rent,60.25281997576151,2024-04-17,L1-10-02
8807,Preston,OTT-006-01,CA,Marketing Expense,0.0,2024-04-17,
8808,Preston,OTT-006-01,CA,Insurance Expense,1.6147755753504085,2024-04-17,L1-12-02-06
8809,Preston,OTT-006-01,CA,Repairs & Maintenance,0.0,2024-04-17,L1-12-02-08
8810,Preston,OTT-006-01,CA,Electricity,26.51124078933507,2024-04-17,L1-12-02-01
8811,Preston,OTT-006-01,CA,Grey Water,0.0,2024-04-17,L1-12-02-05
8812,Preston,OTT-006-01,CA,Fresh Water,3.6151691985456913,2024-04-17,L1-12-02-03
8813,Preston,OTT-006-01,CA,Internet Services,3.374157918642645,2024-04-17,L1-12-02-07
8814,Preston,OTT-006-01,CA,"Fuel, Natural Gas & Propane",17.352812153019315,2024-04-17,L1-12-02-04
8815,Preston,OTT-006-01,CA,Business Rate,0.0,2024-04-17,
8816,Preston,OTT-006-01,CA,IMS Software,0.0,2024-04-17,
8817,Preston,OTT-006-01,CA,Waste Management,9.51994555617032,2024-04-17,L2-01-03-03
8818,Preston,OTT-006-01,CA,Pest Control,3.6151691985456913,2024-04-17,L2-01-03-01
8819,Preston,OTT-006-01,CA,Portable Toilets,6.025281997576152,2024-04-17,L2-01-03-02
8820,Preston,OTT-006-01,CA,Security Expenses,0.0,2024-04-17,
8821,Preston,OTT-006-01,CA,Fire/Safety,3.012640998788076,2024-04-17,L1-12-02-02
8822,Preston,OTT-006-01,CA,Other,0.0,2024-04-17,
8823,Sherni,TOR-028-02,CA,Rent,60.25281997576151,2024-04-17,L1-10-02
8824,Sherni,TOR-028-02,CA,Marketing Expense,0.0,2024-04-17,
8825,Sherni,TOR-028-02,CA,Insurance Expense,1.6147755753504085,2024-04-17,L1-12-02-06
8826,Sherni,TOR-028-02,CA,Repairs & Maintenance,0.0,2024-04-17,L1-12-02-08
8827,Sherni,TOR-028-02,CA,Electricity,26.51124078933507,2024-04-17,L1-12-02-01
8828,Sherni,TOR-028-02,CA,Grey Water,32.53652278691122,2024-04-17,L1-12-02-05
8829,Sherni,TOR-028-02,CA,Fresh Water,3.6151691985456913,2024-04-17,L1-12-02-03
8830,Sherni,TOR-028-02,CA,Internet Services,3.374157918642645,2024-04-17,L1-12-02-07
8831,Sherni,TOR-028-02,CA,"Fuel, Natural Gas & Propane",17.352812153019315,2024-04-17,L1-12-02-04
8832,Sherni,TOR-028-02,CA,Business Rate,0.0,2024-04-17,
8833,Sherni,TOR-028-02,CA,IMS Software,0.0,2024-04-17,
8834,Sherni,TOR-028-02,CA,Waste Management,9.51994555617032,2024-04-17,L2-01-03-03
8835,Sherni,TOR-028-02,CA,Pest Control,3.6151691985456913,2024-04-17,L2-01-03-01
8836,Sherni,TOR-028-02,CA,Portable Toilets,6.025281997576152,2024-04-17,L2-01-03-02
8837,Sherni,TOR-028-02,CA,Security Expenses,0.0,2024-04-17,
8838,Sherni,TOR-028-02,CA,Fire/Safety,3.012640998788076,2024-04-17,L1-12-02-02
8839,Sherni,TOR-028-02,CA,Other,0.0,2024-04-17,
8840,Simba,TOR-018-01,CA,Rent,60.25281997576151,2024-04-17,L1-10-02
8841,Simba,TOR-018-01,CA,Marketing Expense,0.0,2024-04-17,
8842,Simba,TOR-018-01,CA,Insurance Expense,1.6147755753504085,2024-04-17,L1-12-02-06
8843,Simba,TOR-018-01,CA,Repairs & Maintenance,0.0,2024-04-17,L1-12-02-08
8844,Simba,TOR-018-01,CA,Electricity,26.51124078933507,2024-04-17,L1-12-02-01
8845,Simba,TOR-018-01,CA,Grey Water,32.53652278691122,2024-04-17,L1-12-02-05
8846,Simba,TOR-018-01,CA,Fresh Water,3.6151691985456913,2024-04-17,L1-12-02-03
8847,Simba,TOR-018-01,CA,Internet Services,3.374157918642645,2024-04-17,L1-12-02-07
8848,Simba,TOR-018-01,CA,"Fuel, Natural Gas & Propane",17.352812153019315,2024-04-17,L1-12-02-04
8849,Simba,TOR-018-01,CA,Business Rate,0.0,2024-04-17,
8850,Simba,TOR-018-01,CA,IMS Software,0.0,2024-04-17,
8851,Simba,TOR-018-01,CA,Waste Management,9.51994555617032,2024-04-17,L2-01-03-03
8852,Simba,TOR-018-01,CA,Pest Control,3.6151691985456913,2024-04-17,L2-01-03-01
8853,Simba,TOR-018-01,CA,Portable Toilets,6.025281997576152,2024-04-17,L2-01-03-02
8854,Simba,TOR-018-01,CA,Security Expenses,0.0,2024-04-17,
8855,Simba,TOR-018-01,CA,Fire/Safety,3.012640998788076,2024-04-17,L1-12-02-02
8856,Simba,TOR-018-01,CA,Other,0.0,2024-04-17,
8857,Stacey,MIA-049-01,US,Rent,82.1917808219178,2024-04-17,L1-10-02
8858,Stacey,MIA-049-01,US,Marketing Expense,0.0,2024-04-17,
8859,Stacey,MIA-049-01,US,Insurance Expense,8.219178082191782,2024-04-17,L1-12-02-06
8860,Stacey,MIA-049-01,US,Repairs & Maintenance,0.0,2024-04-17,L1-12-02-08
8861,Stacey,MIA-049-01,US,Electricity,20.21917808219178,2024-04-17,L1-12-02-01
8862,Stacey,MIA-049-01,US,Grey Water,18.904109589041095,2024-04-17,L1-12-02-05
8863,Stacey,MIA-049-01,US,Fresh Water,3.287671232876712,2024-04-17,L1-12-02-03
8864,Stacey,MIA-049-01,US,Internet Services,2.958904109589041,2024-04-17,L1-12-02-07
8865,Stacey,MIA-049-01,US,"Fuel, Natural Gas & Propane",26.301369863013697,2024-04-17,L1-12-02-04
8866,Stacey,MIA-049-01,US,Business Rate,0.0,2024-04-17,
8867,Stacey,MIA-049-01,US,IMS Software,0.0,2024-04-17,
8868,Stacey,MIA-049-01,US,Waste Management,6.575342465753424,2024-04-17,L2-01-03-03
8869,Stacey,MIA-049-01,US,Pest Control,4.931506849315069,2024-04-17,L2-01-03-01
8870,Stacey,MIA-049-01,US,Portable Toilets,8.219178082191782,2024-04-17,L2-01-03-02
8871,Stacey,MIA-049-01,US,Security Expenses,0.0,2024-04-17,
8872,Stacey,MIA-049-01,US,Fire/Safety,3.1232876712328768,2024-04-17,L1-12-02-02
8873,Stacey,MIA-049-01,US,Other,0.0,2024-04-17,
8874,Tasty's,MIA-107-01,US,Rent,82.1917808219178,2024-04-17,L1-10-02
8875,Tasty's,MIA-107-01,US,Marketing Expense,0.0,2024-04-17,
8876,Tasty's,MIA-107-01,US,Insurance Expense,8.219178082191782,2024-04-17,L1-12-02-06
8877,Tasty's,MIA-107-01,US,Repairs & Maintenance,0.0,2024-04-17,L1-12-02-08
8878,Tasty's,MIA-107-01,US,Electricity,20.21917808219178,2024-04-17,L1-12-02-01
8879,Tasty's,MIA-107-01,US,Grey Water,18.904109589041095,2024-04-17,L1-12-02-05
8880,Tasty's,MIA-107-01,US,Fresh Water,3.287671232876712,2024-04-17,L1-12-02-03
8881,Tasty's,MIA-107-01,US,Internet Services,2.958904109589041,2024-04-17,L1-12-02-07
8882,Tasty's,MIA-107-01,US,"Fuel, Natural Gas & Propane",26.301369863013697,2024-04-17,L1-12-02-04
8883,Tasty's,MIA-107-01,US,Business Rate,0.0,2024-04-17,
8884,Tasty's,MIA-107-01,US,IMS Software,0.0,2024-04-17,
8885,Tasty's,MIA-107-01,US,Waste Management,6.575342465753424,2024-04-17,L2-01-03-03
8886,Tasty's,MIA-107-01,US,Pest Control,4.931506849315069,2024-04-17,L2-01-03-01
8887,Tasty's,MIA-107-01,US,Portable Toilets,8.219178082191782,2024-04-17,L2-01-03-02
8888,Tasty's,MIA-107-01,US,Security Expenses,0.0,2024-04-17,
8889,Tasty's,MIA-107-01,US,Fire/Safety,3.1232876712328768,2024-04-17,L1-12-02-02
8890,Tasty's,MIA-107-01,US,Other,0.0,2024-04-17,
8891,Times Square Burger Co,MAN-046-01,GB,Rent,105.27222123864578,2024-04-17,L1-10-02
8892,Times Square Burger Co,MAN-046-01,GB,Marketing Expense,0.0,2024-04-17,
8893,Times Square Burger Co,MAN-046-01,GB,Insurance Expense,0.8421777699091663,2024-04-17,L1-12-02-06
8894,Times Square Burger Co,MAN-046-01,GB,Repairs & Maintenance,0.0,2024-04-17,L1-12-02-08
8895,Times Square Burger Co,MAN-046-01,GB,Electricity,42.10888849545832,2024-04-17,L1-12-02-01
8896,Times Square Burger Co,MAN-046-01,GB,Grey Water,0.0,2024-04-17,L1-12-02-05
8897,Times Square Burger Co,MAN-046-01,GB,Fresh Water,0.0,2024-04-17,L1-12-02-03
8898,Times Square Burger Co,MAN-046-01,GB,Internet Services,4.210888849545832,2024-04-17,L1-12-02-07
8899,Times Square Burger Co,MAN-046-01,GB,"Fuel, Natural Gas & Propane",23.159888672502074,2024-04-17,L1-12-02-04
8900,Times Square Burger Co,MAN-046-01,GB,Business Rate,0.0,2024-04-17,
8901,Times Square Burger Co,MAN-046-01,GB,IMS Software,0.0,2024-04-17,
8902,Times Square Burger Co,MAN-046-01,GB,Waste Management,15.580288743319578,2024-04-17,L2-01-03-03
8903,Times Square Burger Co,MAN-046-01,GB,Pest Control,4.126671072554915,2024-04-17,L2-01-03-01
8904,Times Square Burger Co,MAN-046-01,GB,Portable Toilets,0.0,2024-04-17,L2-01-03-02
8905,Times Square Burger Co,MAN-046-01,GB,Security Expenses,0.0,2024-04-17,
8906,Times Square Burger Co,MAN-046-01,GB,Fire/Safety,10.73776656634187,2024-04-17,L1-12-02-02
8907,Times Square Burger Co,MAN-046-01,GB,Other,0.0,2024-04-17,
8908,Wall Street Ltd 1,LIV-005-01,GB,Rent,105.27222123864578,2024-04-17,L1-10-02
8909,Wall Street Ltd 1,LIV-005-01,GB,Marketing Expense,0.0,2024-04-17,
8910,Wall Street Ltd 1,LIV-005-01,GB,Insurance Expense,0.8421777699091663,2024-04-17,L1-12-02-06
8911,Wall Street Ltd 1,LIV-005-01,GB,Repairs & Maintenance,0.0,2024-04-17,L1-12-02-08
8912,Wall Street Ltd 1,LIV-005-01,GB,Electricity,42.10888849545832,2024-04-17,L1-12-02-01
8913,Wall Street Ltd 1,LIV-005-01,GB,Grey Water,0.0,2024-04-17,L1-12-02-05
8914,Wall Street Ltd 1,LIV-005-01,GB,Fresh Water,0.0,2024-04-17,L1-12-02-03
8915,Wall Street Ltd 1,LIV-005-01,GB,Internet Services,4.210888849545832,2024-04-17,L1-12-02-07
8916,Wall Street Ltd 1,LIV-005-01,GB,"Fuel, Natural Gas & Propane",23.159888672502074,2024-04-17,L1-12-02-04
8917,Wall Street Ltd 1,LIV-005-01,GB,Business Rate,0.0,2024-04-17,
8918,Wall Street Ltd 1,LIV-005-01,GB,IMS Software,0.0,2024-04-17,
8919,Wall Street Ltd 1,LIV-005-01,GB,Waste Management,15.580288743319578,2024-04-17,L2-01-03-03
8920,Wall Street Ltd 1,LIV-005-01,GB,Pest Control,4.126671072554915,2024-04-17,L2-01-03-01
8921,Wall Street Ltd 1,LIV-005-01,GB,Portable Toilets,0.0,2024-04-17,L2-01-03-02
8922,Wall Street Ltd 1,LIV-005-01,GB,Security Expenses,0.0,2024-04-17,
8923,Wall Street Ltd 1,LIV-005-01,GB,Fire/Safety,10.73776656634187,2024-04-17,L1-12-02-02
8924,Wall Street Ltd 1,LIV-005-01,GB,Other,0.0,2024-04-17,
8925,Wall Street Ltd 2,LIV-005-02,GB,Rent,105.27222123864578,2024-04-17,L1-10-02
8926,Wall Street Ltd 2,LIV-005-02,GB,Marketing Expense,0.0,2024-04-17,
8927,Wall Street Ltd 2,LIV-005-02,GB,Insurance Expense,0.8421777699091663,2024-04-17,L1-12-02-06
8928,Wall Street Ltd 2,LIV-005-02,GB,Repairs & Maintenance,0.0,2024-04-17,L1-12-02-08
8929,Wall Street Ltd 2,LIV-005-02,GB,Electricity,42.10888849545832,2024-04-17,L1-12-02-01
8930,Wall Street Ltd 2,LIV-005-02,GB,Grey Water,0.0,2024-04-17,L1-12-02-05
8931,Wall Street Ltd 2,LIV-005-02,GB,Fresh Water,0.0,2024-04-17,L1-12-02-03
8932,Wall Street Ltd 2,LIV-005-02,GB,Internet Services,4.210888849545832,2024-04-17,L1-12-02-07
8933,Wall Street Ltd 2,LIV-005-02,GB,"Fuel, Natural Gas & Propane",23.159888672502074,2024-04-17,L1-12-02-04
8934,Wall Street Ltd 2,LIV-005-02,GB,Business Rate,0.0,2024-04-17,
8935,Wall Street Ltd 2,LIV-005-02,GB,IMS Software,0.0,2024-04-17,
8936,Wall Street Ltd 2,LIV-005-02,GB,Waste Management,15.580288743319578,2024-04-17,L2-01-03-03
8937,Wall Street Ltd 2,LIV-005-02,GB,Pest Control,4.126671072554915,2024-04-17,L2-01-03-01
8938,Wall Street Ltd 2,LIV-005-02,GB,Portable Toilets,0.0,2024-04-17,L2-01-03-02
8939,Wall Street Ltd 2,LIV-005-02,GB,Security Expenses,0.0,2024-04-17,
8940,Wall Street Ltd 2,LIV-005-02,GB,Fire/Safety,10.73776656634187,2024-04-17,L1-12-02-02
8941,Wall Street Ltd 2,LIV-005-02,GB,Other,0.0,2024-04-17,
8942,Athena,MIA-112-01,US,Rent,82.1917808219178,2024-04-18,L1-10-02
8943,Athena,MIA-112-01,US,Marketing Expense,0.0,2024-04-18,
8944,Athena,MIA-112-01,US,Insurance Expense,8.219178082191782,2024-04-18,L1-12-02-06
8945,Athena,MIA-112-01,US,Repairs & Maintenance,0.0,2024-04-18,L1-12-02-08
8946,Athena,MIA-112-01,US,Electricity,20.21917808219178,2024-04-18,L1-12-02-01
8947,Athena,MIA-112-01,US,Grey Water,18.904109589041095,2024-04-18,L1-12-02-05
8948,Athena,MIA-112-01,US,Fresh Water,3.287671232876712,2024-04-18,L1-12-02-03
8949,Athena,MIA-112-01,US,Internet Services,2.958904109589041,2024-04-18,L1-12-02-07
8950,Athena,MIA-112-01,US,"Fuel, Natural Gas & Propane",26.301369863013697,2024-04-18,L1-12-02-04
8951,Athena,MIA-112-01,US,Business Rate,0.0,2024-04-18,
8952,Athena,MIA-112-01,US,IMS Software,0.0,2024-04-18,
8953,Athena,MIA-112-01,US,Waste Management,6.575342465753424,2024-04-18,L2-01-03-03
8954,Athena,MIA-112-01,US,Pest Control,4.931506849315069,2024-04-18,L2-01-03-01
8955,Athena,MIA-112-01,US,Portable Toilets,8.219178082191782,2024-04-18,L2-01-03-02
8956,Athena,MIA-112-01,US,Security Expenses,0.0,2024-04-18,
8957,Athena,MIA-112-01,US,Fire/Safety,3.1232876712328768,2024-04-18,L1-12-02-02
8958,Athena,MIA-112-01,US,Other,0.0,2024-04-18,
8959,Bekir,LDN-263-01,GB,Rent,105.27222123864578,2024-04-18,L1-10-02
8960,Bekir,LDN-263-01,GB,Marketing Expense,0.0,2024-04-18,
8961,Bekir,LDN-263-01,GB,Insurance Expense,0.8421777699091663,2024-04-18,L1-12-02-06
8962,Bekir,LDN-263-01,GB,Repairs & Maintenance,0.0,2024-04-18,L1-12-02-08
